Kudos Date,Kudos Type,Parent ID
"Apr 25, 2020, 10:25:39 PM",Activity,3352684348
"Apr 25, 2020, 10:25:49 PM",Activity,3353104497
"Apr 25, 2020, 10:25:52 PM",Activity,3352721313
"Apr 25, 2020, 10:26:03 PM",Activity,3352759407
"Apr 25, 2020, 10:26:30 PM",Activity,3352688953
"Apr 25, 2020, 10:26:31 PM",Activity,3352682957
"Apr 25, 2020, 10:26:33 PM",Activity,3352689745
"Apr 25, 2020, 10:26:42 PM",Activity,3352875605
"Apr 25, 2020, 10:26:51 PM",Activity,3353058953
"May 9, 2020, 12:10:32 PM",Activity,3343340722
"May 12, 2020, 4:38:29 PM",Activity,3432573510
"Jul 3, 2020, 5:11:03 PM",Activity,3707471461
"Jul 3, 2020, 5:11:03 PM",Activity,3707693768
"Jul 3, 2020, 5:11:03 PM",Activity,3707608115
"Jul 8, 2020, 1:42:47 AM",Activity,3729467515
"Jul 9, 2020, 11:34:45 AM",Activity,3733151095
"Jul 21, 2020, 9:44:35 AM",Activity,3787073566
"Jul 21, 2020, 9:46:54 AM",Activity,3787264784
"Jul 21, 2020, 9:47:30 AM",Activity,3782989640
"Jul 21, 2020, 9:47:37 AM",Activity,3783092444
"Jul 21, 2020, 9:48:23 AM",Activity,3791593478
"Aug 21, 2020, 12:11:29 PM",Activity,3942572895
"Aug 21, 2020, 12:13:12 PM",Activity,3942584993
"Sep 16, 2020, 6:38:31 PM",Activity,4066326946
"Sep 16, 2020, 6:38:47 PM",Activity,4066230999
"Sep 16, 2020, 6:38:49 PM",Activity,4066311485
"Jan 7, 2021, 1:14:51 PM",Activity,4578839103
